nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,other
[0, 0, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 0, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 0, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 0, 4, 93.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 0, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 0, 3, 0, 0, 0, 0]
[0, 0, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 0, 7, 88.5, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 0, 8, 87.0, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 0, 9, 85.5, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 0, 10, 84.0, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 0, 11, 82.5, 48.07865018668458, 77.52449399906664, -1, 34, 1, 6, 1, 0, 0, 0]
[0, 0, 12, 81.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 0, 13, 79.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 0, 14, 78.0, 27.19739166184043, 60.81521656656117, 5, 33, 0, 7, 3, 0, 0, 0]
[0, 0, 15, 76.5, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 0, 16, 75.0, 19.23146007467383, 69.34001540127501, 5, 30, 1, 9, 3, 0, 0, 0]
[0, 0, 17, 73.5, 21.501426016771934, 64.5042780503158, 5, 33, 0, 8, 3, 0, 0, 0]
[0, 0, 18, 72.0, 19.23146007467383, 69.34001540127501, 5, 30, 1, 9, 3, 0, 0, 0]
[0, 0, 19, 69.75, 21.501426016771934, 64.5042780503158, 5, 33, 0, 8, 3, 0, 0, 0]
[0, 0, 20, 67.5, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 0, 21, 65.25, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 0, 22, 63.0, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 0, 23, 60.75, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 0, 24, 58.5, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 0, 25, 56.25, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 0, 26, 54.0, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 0, 27, 51.75, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 0, 28, 49.5, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 0, 29, 47.25, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 0, 30, 45.0, 19.23146007467383, 69.34001540127501, 5, 12, 1, 9, 3, 0, 0, 0]
[0, 0, 31, 42.75, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 0, 32, 40.5, 19.23146007467383, 69.34001540127501, 5, 12, 1, 9, 3, 0, 0, 0]
[0, 0, 33, 37.25, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 0, 34, 33.5, 19.23146007467383, 69.34001540127501, 5, 12, 1, 9, 3, 0, 0, 0]
[0, 0, 35, 29.75, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 0, 36, 27.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 0, 37, 24.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 0, 38, 22.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 0, 39, 19.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 0, 40, 17.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 0, 41, 14.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 0, 42, 12.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 0, 43, 9.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 0, 44, 7.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 0, 45, 4.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 0, 46, 2.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
