nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 98, 99, 99, -1, 98, 2, 2, 0, 0, 0]
[0, 0, 1, 96, 90.7146157431864, 94.70395779819081, -1, 96, 0, 0, 0, 0, 0]
[0, 0, 2, 94, 82.71763746124408, 91.22282484984174, -1, 94, 1, 1, 0, 0, 0]
[0, 0, 3, 92, 77.52449399906664, 82.15683345296888, -1, 92, 0, 0, 0, 0, 0]
[0, 0, 4, 90, 69.34001540127501, 79.29334122272911, -1, 90, 1, 1, 0, 0, 0]
[0, 0, 5, 88, 64.5042780503158, 70.0035713374682, -1, 88, 0, 0, 0, 0, 0]
[0, 0, 6, 86, 60.81521656656117, 60.81521656656117, -1, 86, 0, 0, 0, 0, 0]
[0, 0, 7, 84, 58.490202372576086, 51.7822909919729, -1, 84, 3, 0, 0, 0, 0]
[0, 0, 8, 82, 49.030795097821205, 49.030795097821205, -1, 82, 1, 1, 0, 0, 0]
[0, 0, 9, 80, 48.07865018668458, 39.646670611364556, -1, 80, 0, 0, 0, 0, 0]
[0, 0, 10, 78, 49.030795097821205, 30.407608283280585, 10, 78, 3, 0, 0, 0, 0]
[0, 0, 11, 76, 49.030795097821205, 30.407608283280585, 10, 76, 2, 2, 0, 0, 0]
[0, 0, 12, 74, 51.7822909919729, 21.501426016771934, 10, 74, 3, 0, 0, 0, 0]
[0, 0, 13, 72, 51.7822909919729, 21.501426016771934, 10, 72, 2, 2, 0, 0, 0]
[0, 0, 14, 70, 43.00285203354387, 19.23146007467383, 10, 70, 1, 1, 0, 0, 0]
[0, 0, 15, 68, 39.646670611364556, 28.847190112010743, 10, 68, 1, 1, 0, 0, 0]
[0, 0, 16, 66, 43.00285203354387, 19.23146007467383, 10, 66, 0, 0, 0, 0, 0]
[0, 0, 17, 64, 39.646670611364556, 28.847190112010743, 10, 64, 1, 1, 0, 0, 0]
[0, 0, 18, 62, 39.646670611364556, 28.847190112010743, 10, 62, 2, 2, 0, 0, 0]
[0, 0, 19, 60, 39.646670611364556, 28.847190112010743, 10, 60, 2, 2, 0, 0, 0]
[0, 0, 20, 58, 43.00285203354387, 19.23146007467383, 10, 58, 3, 0, 0, 0, 0]
[0, 0, 21, 56, 39.646670611364556, 28.847190112010743, 10, 56, 1, 1, 0, 0, 0]
[0, 0, 22, 54, 43.00285203354387, 19.23146007467383, 10, 54, 3, 0, 0, 0, 0]
[0, 0, 23, 52, 48.07865018668458, 9.615730037336915, 10, 52, 0, 0, 0, 0, 0]
[0, 0, 24, 50, 48.07865018668458, 9.615730037336915, 10, 50, 2, 2, 0, 0, 0]
[0, 0, 25, 48, 54.39478332368086, 0, 10, 48, 3, 0, 1, 0, 0]
[0, 1, 0, 98, 99, 99, -1, 98, 2, 2, 0, 0, 0]
[0, 1, 1, 96, 99, 99, -1, 96, 2, 2, 0, 0, 0]
[0, 1, 2, 94, 90.7146157431864, 94.70395779819081, -1, 94, 1, 1, 0, 0, 0]
[0, 1, 3, 92, 86.00570406708773, 86.00570406708773, -1, 92, 0, 0, 0, 0, 0]
[0, 1, 4, 90, 86.00570406708773, 86.00570406708773, -1, 90, 2, 2, 0, 0, 0]
[0, 1, 5, 88, 82.15683345296888, 77.52449399906664, -1, 88, 3, 0, 0, 0, 0]
[0, 1, 6, 86, 73.23121821159823, 73.23121821159823, -1, 86, 1, 1, 0, 0, 0]
[0, 1, 7, 84, 73.23121821159823, 73.23121821159823, -1, 84, 2, 2, 0, 0, 0]
[0, 1, 8, 82, 70.0035713374682, 64.5042780503158, -1, 82, 3, 0, 0, 0, 0]
[0, 1, 9, 80, 70.0035713374682, 64.5042780503158, -1, 80, 2, 2, 0, 0, 0]
[0, 1, 10, 78, 60.81521656656117, 60.81521656656117, -1, 78, 1, 1, 0, 0, 0]
[0, 1, 11, 76, 60.81521656656117, 60.81521656656117, -1, 76, 2, 2, 0, 0, 0]
[0, 1, 12, 74, 60.81521656656117, 60.81521656656117, -1, 74, 2, 2, 0, 0, 0]
[0, 1, 13, 72, 58.490202372576086, 51.7822909919729, -1, 72, 0, 0, 0, 0, 0]
[0, 1, 14, 70, 49.030795097821205, 49.030795097821205, -1, 70, 1, 1, 0, 0, 0]
