nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,ghgf
[0, 9, 5, 91.5, 82.15683345296888, 77.52449399906664, -1, 35, 0, 1, 2, 0, 0, 0]
[0, 9, 6, 90.0, 82.15683345296888, 77.52449399906664, -1, 35, 2, 1, 2, 0, 0, 0]
[0, 9, 7, 88.5, 82.15683345296888, 77.52449399906664, -1, 35, 2, 1, 2, 0, 0, 0]
[0, 9, 8, 87.0, 79.29334122272911, 69.34001540127501, -1, 35, 0, 1, 3, 0, 0, 0]
[0, 9, 9, 85.5, 70.0035713374682, 64.5042780503158, -1, 35, 1, 2, 3, 0, 0, 0]
[0, 9, 10, 84.0, 73.23121821159823, 73.23121821159823, -1, 32, 1, 2, 2, 0, 0, 0]
[0, 9, 11, 82.5, 64.5042780503158, 70.0035713374682, -1, 35, 1, 3, 2, 0, 0, 0]
[0, 9, 12, 81.0, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 9, 13, 79.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 14, 78.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 15, 76.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 9, 16, 75.0, 27.19739166184043, 60.81521656656117, 5, 33, 1, 7, 3, 0, 0, 0]
[0, 9, 17, 73.5, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 9, 18, 72.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 9, 19, 70.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 9, 20, 69.0, 0, 54.39478332368086, 5, 21, 1, 9, 5, 1, 0, 0]
[0, 10, 1, 97.5, 99, 99, -1, 35, 2, 9, 5, 0, 0, 0]
[0, 10, 2, 96.0, 99, 99, -1, 35, 2, 9, 5, 0, 0, 0]
[0, 10, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 10, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 10, 5, 91.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 6, 90.0, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 10, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 10, 8, 87.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 10, 9, 85.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 10, 84.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 10, 11, 82.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 12, 81.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 10, 13, 79.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 14, 78.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 10, 15, 76.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 16, 75.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 10, 17, 73.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 18, 72.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 10, 19, 70.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 10, 20, 69.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 21, 67.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 10, 22, 66.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 23, 64.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 10, 24, 63.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 25, 61.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 10, 26, 60.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 27, 58.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 10, 28, 57.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 29, 55.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 10, 30, 54.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 31, 52.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 10, 32, 51.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 10, 33, 49.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 10, 34, 48.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 10, 35, 46.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 10, 36, 45.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 10, 37, 43.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 10, 38, 42.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 10, 39, 40.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 10, 40, 38.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 10, 41, 36.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 10, 42, 33.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 10, 43, 31.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 10, 44, 28.5, 90.7146157431864, 94.70395779819081, -1, 8, 1, 1, 0, 0, 0, 0]
[0, 10, 45, 26.0, 82.71763746124408, 91.22282484984174, -1, 8, 1, 2, 0, 0, 0, 0]
[0, 10, 46, 23.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 10, 47, 21.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 10, 48, 18.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 10, 49, 16.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 10, 50, 13.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 10, 51, 11.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 10, 52, 8.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 11, 1, 97.5, 99, 99, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 11, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 11, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 11, 4, 93.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 11, 5, 91.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 6, 90.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 11, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 11, 8, 87.0, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 11, 9, 85.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 10, 84.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 11, 11, 82.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 12, 81.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 11, 13, 79.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 14, 78.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 11, 15, 76.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 16, 75.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 11, 17, 73.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 18, 72.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 11, 19, 70.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 11, 20, 69.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 21, 67.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 11, 22, 66.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 23, 64.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 11, 24, 63.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 25, 61.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 11, 26, 60.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 27, 58.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 11, 28, 57.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 29, 55.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 11, 30, 54.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 31, 52.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 11, 32, 51.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 11, 33, 49.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 11, 34, 48.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 11, 35, 46.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 11, 36, 45.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 11, 37, 43.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 11, 38, 42.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 11, 39, 40.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 11, 40, 38.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 11, 41, 36.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 11, 42, 33.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 11, 43, 31.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 11, 44, 28.5, 82.71763746124408, 91.22282484984174, -1, 8, 1, 2, 0, 0, 0, 0]
[0, 11, 45, 26.0, 90.7146157431864, 94.70395779819081, -1, 8, 1, 1, 0, 0, 0, 0]
[0, 11, 46, 23.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 11, 47, 21.0, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 11, 48, 18.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 11, 49, 16.0, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 11, 50, 13.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 11, 51, 11.0, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 11, 52, 8.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 12, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 12, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 12, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 12, 5, 91.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 12, 6, 90.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 12, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 8, 87.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 12, 9, 85.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 10, 84.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 12, 11, 82.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 12, 81.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 12, 13, 79.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 14, 78.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 12, 15, 76.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 16, 75.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 12, 17, 73.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 18, 72.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 12, 19, 70.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 12, 20, 69.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 21, 67.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 12, 22, 66.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 23, 64.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 12, 24, 63.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 25, 61.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 12, 26, 60.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 27, 58.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 12, 28, 57.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 29, 55.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 12, 30, 54.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 31, 52.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 12, 32, 51.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 12, 33, 49.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 12, 34, 48.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 12, 35, 46.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 12, 36, 45.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 12, 37, 43.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 12, 38, 42.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 12, 39, 40.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 12, 40, 38.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 12, 41, 36.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 12, 42, 33.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 12, 43, 31.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 12, 44, 28.5, 90.7146157431864, 94.70395779819081, -1, 8, 1, 1, 0, 0, 0, 0]
[0, 12, 45, 26.0, 82.71763746124408, 91.22282484984174, -1, 8, 1, 2, 0, 0, 0, 0]
[0, 12, 46, 23.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 12, 47, 21.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 12, 48, 18.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 12, 49, 16.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 12, 50, 13.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 12, 51, 11.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 12, 52, 8.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 13, 1, 97.5, 99, 99, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 13, 2, 96.0, 99, 99, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 13, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 13, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 13, 5, 91.5, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 13, 6, 90.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 13, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 13, 8, 87.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 13, 9, 85.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 13, 10, 84.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 13, 11, 82.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 13, 12, 81.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 13, 13, 79.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 13, 14, 78.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 13, 15, 76.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 13, 16, 75.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 13, 17, 73.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 13, 18, 72.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 13, 19, 70.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 13, 20, 69.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 21, 67.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 13, 22, 66.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 23, 64.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 13, 24, 63.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 25, 61.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 13, 26, 60.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 27, 58.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 13, 28, 57.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 29, 55.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 13, 30, 54.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 31, 52.5, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 13, 32, 51.0, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 13, 33, 49.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 13, 34, 48.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 13, 35, 46.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 13, 36, 45.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 13, 37, 43.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 13, 38, 42.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 13, 39, 40.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 13, 40, 38.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 13, 41, 36.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 13, 42, 33.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 13, 43, 31.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 13, 44, 28.5, 82.71763746124408, 91.22282484984174, -1, 8, 1, 2, 0, 0, 0, 0]
[0, 13, 45, 26.0, 90.7146157431864, 94.70395779819081, -1, 8, 1, 1, 0, 0, 0, 0]
[0, 13, 46, 23.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 13, 47, 21.0, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 13, 48, 18.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 13, 49, 16.0, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 13, 50, 13.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 13, 51, 11.0, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 13, 52, 8.5, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 14, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 14, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 14, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 14, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 14, 5, 91.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 14, 6, 90.0, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 14, 7, 88.5, 82.15683345296888, 77.52449399906664, -1, 35, 1, 1, 2, 0, 0, 0]
[0, 14, 8, 87.0, 73.23121821159823, 73.23121821159823, -1, 35, 1, 2, 2, 0, 0, 0]
[0, 14, 9, 85.5, 73.23121821159823, 73.23121821159823, -1, 35, 2, 2, 2, 0, 0, 0]
[0, 14, 10, 84.0, 64.5042780503158, 70.0035713374682, -1, 35, 1, 3, 2, 0, 0, 0]
[0, 14, 11, 82.5, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 14, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 14, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 14, 14, 78.0, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 14, 15, 76.5, 27.19739166184043, 60.81521656656117, 5, 33, 1, 7, 3, 0, 0, 0]
[0, 14, 16, 75.0, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 14, 17, 73.5, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 14, 18, 72.0, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 14, 19, 70.5, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
[0, 15, 1, 97.5, 99, 99, -1, 35, 2, 9, 5, 0, 0, 0]
[0, 15, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 15, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
