nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,df
[0, 3, 1, 97.5, 99, 99, -1, 35, 2, 9, 5, 0, 0, 0]
[0, 3, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 3, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 3, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 3, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 3, 6, 90.0, 69.34001540127501, 79.29334122272911, -1, 35, 0, 3, 1, 0, 0, 0]
[0, 3, 7, 88.5, 69.34001540127501, 79.29334122272911, -1, 35, 2, 3, 1, 0, 0, 0]
[0, 3, 8, 87.0, 69.34001540127501, 79.29334122272911, -1, 35, 2, 3, 1, 0, 0, 0]
[0, 3, 9, 85.5, 64.5042780503158, 70.0035713374682, -1, 35, 0, 3, 2, 0, 0, 0]
[0, 3, 10, 84.0, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 3, 11, 82.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 3, 12, 81.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 3, 13, 79.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 3, 14, 78.0, 30.407608283280585, 73.23121821159823, 5, 33, 1, 8, 2, 0, 0, 0]
[0, 3, 15, 76.5, 21.501426016771934, 64.5042780503158, 5, 33, 1, 8, 3, 0, 0, 0]
[0, 3, 16, 75.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 3, 17, 73.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 3, 18, 72.0, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
[0, 4, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 4, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 4, 3, 94.5, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 4, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 4, 5, 91.5, 69.34001540127501, 79.29334122272911, -1, 35, 0, 3, 1, 0, 0, 0]
[0, 4, 6, 90.0, 61.57071406268307, 77.52449399906664, -1, 35, 1, 4, 1, 0, 0, 0]
[0, 4, 7, 88.5, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 4, 8, 87.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 4, 9, 85.5, 48.07865018668458, 67.3101102613584, -1, 34, 2, 5, 2, 0, 0, 0]
[0, 4, 10, 84.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 4, 11, 82.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 4, 12, 81.0, 30.407608283280585, 73.23121821159823, 5, 33, 1, 8, 2, 0, 0, 0]
[0, 4, 13, 79.5, 21.501426016771934, 64.5042780503158, 5, 33, 1, 8, 3, 0, 0, 0]
[0, 4, 14, 78.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 4, 15, 76.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 4, 16, 75.0, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
[0, 5, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 5, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 5, 3, 94.5, 75.10125240771652, 88.65265056855428, -1, 35, 0, 3, 0, 0, 0, 0]
[0, 5, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 5, 5, 91.5, 67.99347915460106, 87.07413887244226, -1, 35, 1, 4, 0, 0, 0, 0]
[0, 5, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 5, 7, 88.5, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 5, 8, 87.0, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 5, 9, 85.5, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 5, 10, 84.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 5, 11, 82.5, 67.99347915460106, 87.07413887244226, -1, 34, 1, 4, 0, 0, 0, 0]
[0, 5, 12, 81.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 5, 13, 79.5, 67.99347915460106, 87.07413887244226, -1, 34, 1, 4, 0, 0, 0, 0]
[0, 5, 14, 78.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 5, 15, 76.5, 67.99347915460106, 87.07413887244226, -1, 34, 1, 4, 0, 0, 0, 0]
[0, 5, 16, 75.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 5, 17, 73.5, 67.99347915460106, 87.07413887244226, -1, 34, 1, 4, 0, 0, 0, 0]
[0, 5, 18, 72.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 5, 19, 70.5, 67.99347915460106, 87.07413887244226, -1, 34, 1, 4, 0, 0, 0, 0]
[0, 5, 20, 69.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 21, 67.5, 67.99347915460106, 87.07413887244226, -1, 25, 1, 4, 0, 0, 0, 0]
[0, 5, 22, 66.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 23, 64.5, 67.99347915460106, 87.07413887244226, -1, 25, 1, 4, 0, 0, 0, 0]
[0, 5, 24, 63.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 25, 61.5, 67.99347915460106, 87.07413887244226, -1, 25, 1, 4, 0, 0, 0, 0]
[0, 5, 26, 60.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 27, 58.5, 67.99347915460106, 87.07413887244226, -1, 25, 1, 4, 0, 0, 0, 0]
[0, 5, 28, 57.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 29, 55.5, 67.99347915460106, 87.07413887244226, -1, 25, 1, 4, 0, 0, 0, 0]
[0, 5, 30, 54.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 31, 52.5, 67.99347915460106, 87.07413887244226, -1, 25, 1, 4, 0, 0, 0, 0]
[0, 5, 32, 51.0, 61.57071406268307, 86.54157033603224, -1, 26, 1, 5, 0, 0, 0, 0]
[0, 5, 33, 49.5, 67.99347915460106, 87.07413887244226, -1, 16, 1, 4, 0, 0, 0, 0]
[0, 5, 34, 48.0, 61.57071406268307, 77.52449399906664, -1, 17, 0, 4, 1, 0, 0, 0]
[0, 5, 35, 46.5, 56.06885928153056, 67.99347915460106, -1, 16, 1, 4, 2, 0, 0, 0]
[0, 5, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 5, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 5, 38, 42.0, 34.670007700637505, 70.0035713374682, 5, 16, 1, 7, 2, 0, 0, 0]
[0, 5, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 15, 0, 6, 2, 0, 0, 0]
[0, 5, 40, 38.5, 34.670007700637505, 70.0035713374682, 5, 16, 1, 7, 2, 0, 0, 0]
[0, 5, 41, 36.0, 30.407608283280585, 73.23121821159823, 5, 15, 1, 8, 2, 0, 0, 0]
[0, 5, 42, 33.5, 21.501426016771934, 64.5042780503158, 5, 15, 1, 8, 3, 0, 0, 0]
[0, 5, 43, 31.0, 13.598695830920215, 56.06885928153056, 5, 12, 1, 8, 4, 0, 0, 0]
[0, 5, 44, 28.5, 9.615730037336915, 61.57071406268307, 5, 3, 1, 9, 4, 0, 0, 0]
[0, 5, 45, 26.0, 0, 54.39478332368086, 5, 3, 1, 9, 5, 1, 0, 0]
[0, 6, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 6, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 6, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 6, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 0, 3, 0, 0, 0, 0]
[0, 6, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 6, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 6, 7, 88.5, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 6, 8, 87.0, 67.99347915460106, 87.07413887244226, -1, 34, 0, 4, 0, 0, 0, 0]
[0, 6, 9, 85.5, 61.57071406268307, 77.52449399906664, -1, 35, 0, 4, 1, 0, 0, 0]
[0, 6, 10, 84.0, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 6, 11, 82.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 6, 12, 81.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 6, 13, 79.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 6, 14, 78.0, 30.407608283280585, 73.23121821159823, 5, 33, 1, 8, 2, 0, 0, 0]
[0, 6, 15, 76.5, 21.501426016771934, 64.5042780503158, 5, 33, 1, 8, 3, 0, 0, 0]
