nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 99, 99, 99, -1, 99, 2, 0, 0, 0, 0]
[0, 0, 1, 98, 90.7146157431864, 94.70395779819081, -1, 98, 1, 1, 0, 0, 0]
[0, 0, 2, 97, 82.71763746124408, 91.22282484984174, -1, 97, 0, 0, 0, 0, 0]
[0, 0, 3, 96, 82.71763746124408, 91.22282484984174, -1, 96, 2, 0, 0, 0, 0]
[0, 0, 4, 95, 75.10125240771652, 88.65265056855428, -1, 95, 1, 1, 0, 0, 0]
[0, 0, 5, 94, 67.99347915460106, 87.07413887244226, -1, 94, 3, 0, 0, 0, 0]
[0, 0, 6, 93, 61.57071406268307, 86.54157033603224, -1, 93, 3, 0, 0, 0, 0]
[0, 0, 7, 92, 56.06885928153056, 87.07413887244226, -1, 92, 0, 0, 0, 0, 0]
[0, 0, 8, 91, 56.06885928153056, 87.07413887244226, -1, 91, 2, 0, 0, 0, 0]
[0, 0, 9, 90, 48.07865018668458, 77.52449399906664, -1, 90, 0, 0, 0, 0, 0]
[0, 0, 10, 89, 40.796087492760634, 67.99347915460106, -1, 89, 1, 1, 0, 0, 0]
[0, 0, 11, 88, 34.670007700637505, 58.490202372576086, 5, 88, 3, 0, 0, 0, 0]
[0, 0, 12, 87, 43.00285203354387, 57.69438022402149, -1, 87, 3, 0, 0, 0, 0]
[0, 0, 13, 86, 34.670007700637505, 58.490202372576086, 5, 86, 3, 0, 0, 0, 0]
[0, 0, 14, 85, 43.00285203354387, 57.69438022402149, -1, 85, 3, 0, 0, 0, 0]
[0, 0, 15, 84, 34.670007700637505, 58.490202372576086, 5, 84, 0, 0, 0, 0, 0]
[0, 0, 16, 83, 27.19739166184043, 60.81521656656117, 5, 83, 1, 1, 0, 0, 0]
[0, 0, 17, 82, 34.670007700637505, 58.490202372576086, 5, 82, 0, 0, 0, 0, 0]
[0, 0, 18, 81, 34.670007700637505, 58.490202372576086, 5, 81, 2, 0, 0, 0, 0]
[0, 0, 19, 80, 27.19739166184043, 60.81521656656117, 5, 80, 1, 1, 0, 0, 0]
[0, 0, 20, 79, 27.19739166184043, 60.81521656656117, 5, 79, 2, 1, 0, 0, 0]
[0, 0, 21, 78, 21.501426016771934, 64.5042780503158, 5, 78, 1, 1, 0, 0, 0]
[0, 0, 22, 77, 21.501426016771934, 64.5042780503158, 5, 77, 2, 1, 0, 0, 0]
[0, 0, 23, 76, 13.598695830920215, 56.06885928153056, 5, 76, 0, 0, 0, 0, 0]
[0, 0, 24, 75, 9.615730037336915, 61.57071406268307, 5, 75, 1, 1, 0, 0, 0]
[0, 0, 25, 74, 0, 54.39478332368086, 5, 74, 0, 0, 0, 0, 0]
[0, 0, 26, 73, 9.615730037336915, 48.07865018668458, 5, 73, 0, 0, 0, 0, 0]
[0, 0, 27, 72, 9.615730037336915, 48.07865018668458, 5, 72, 2, 0, 0, 0, 0]
[0, 0, 28, 71, 19.23146007467383, 43.00285203354387, 5, 71, 3, 0, 0, 0, 0]
[0, 0, 29, 70, 21.501426016771934, 34.670007700637505, 10, 70, 3, 0, 0, 0, 0]
[0, 0, 30, 69, 27.19739166184043, 27.19739166184043, 10, 69, 0, 0, 0, 0, 0]
[0, 0, 31, 68, 21.501426016771934, 34.670007700637505, 10, 68, 1, 1, 0, 0, 0]
