nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 98, 90.7146157431864, 94.70395779819081, -1, 98, 3, 0, 0, 0, 0]
[0, 0, 1, 96, 82.71763746124408, 91.22282484984174, -1, 96, 3, 0, 0, 0, 0]
[0, 0, 2, 94, 82.71763746124408, 91.22282484984174, -1, 94, 2, 2, 0, 0, 0]
[0, 0, 3, 92, 75.10125240771652, 88.65265056855428, -1, 92, 3, 0, 0, 0, 0]
[0, 0, 4, 90, 67.99347915460106, 87.07413887244226, -1, 90, 3, 0, 0, 0, 0]
[0, 0, 5, 88, 61.57071406268307, 86.54157033603224, -1, 88, 3, 0, 0, 0, 0]
[0, 0, 6, 86, 54.39478332368086, 76.92584029869532, -1, 86, 1, 1, 0, 0, 0]
[0, 0, 7, 84, 48.07865018668458, 67.3101102613584, -1, 84, 3, 0, 0, 0, 0]
[0, 0, 8, 82, 40.796087492760634, 67.99347915460106, -1, 82, 3, 0, 0, 0, 0]
[0, 0, 9, 80, 34.670007700637505, 58.490202372576086, 5, 80, 3, 0, 0, 0, 0]
[0, 0, 10, 78, 34.670007700637505, 58.490202372576086, 5, 78, 2, 2, 0, 0, 0]
[0, 0, 11, 76, 30.407608283280585, 49.030795097821205, 5, 76, 3, 0, 0, 0, 0]
[0, 0, 12, 74, 30.407608283280585, 49.030795097821205, 5, 74, 2, 2, 0, 0, 0]
[0, 0, 13, 72, 28.847190112010743, 39.646670611364556, 5, 72, 0, 0, 0, 0, 0]
[0, 0, 14, 70, 28.847190112010743, 39.646670611364556, 5, 70, 2, 2, 0, 0, 0]
[0, 0, 15, 68, 30.407608283280585, 49.030795097821205, 5, 68, 1, 1, 0, 0, 0]
[0, 0, 16, 66, 30.407608283280585, 49.030795097821205, 5, 66, 2, 2, 0, 0, 0]
[0, 0, 17, 64, 21.501426016771934, 51.7822909919729, 5, 64, 1, 1, 0, 0, 0]
[0, 0, 18, 62, 27.19739166184043, 60.81521656656117, 5, 62, 1, 1, 0, 0, 0]
[0, 0, 19, 60, 21.501426016771934, 51.7822909919729, 5, 60, 1, 1, 0, 0, 0]
[0, 0, 20, 58, 30.407608283280585, 49.030795097821205, 5, 58, 0, 0, 0, 0, 0]
[0, 0, 21, 56, 30.407608283280585, 49.030795097821205, 5, 56, 2, 2, 0, 0, 0]
[0, 0, 22, 54, 28.847190112010743, 39.646670611364556, 5, 54, 3, 0, 0, 0, 0]
[0, 0, 23, 52, 28.847190112010743, 39.646670611364556, 5, 52, 2, 2, 0, 0, 0]
[0, 0, 24, 50, 30.407608283280585, 49.030795097821205, 5, 50, 1, 1, 0, 0, 0]
[0, 0, 25, 48, 21.501426016771934, 51.7822909919729, 5, 48, 1, 1, 0, 0, 0]
[0, 0, 26, 46, 27.19739166184043, 60.81521656656117, 5, 46, 1, 1, 0, 0, 0]
[0, 0, 27, 44, 21.501426016771934, 51.7822909919729, 5, 44, 0, 0, 0, 0, 0]
[0, 0, 28, 42, 30.407608283280585, 49.030795097821205, 5, 42, 3, 0, 0, 0, 0]
[0, 0, 29, 40, 21.501426016771934, 51.7822909919729, 5, 40, 1, 1, 0, 0, 0]
[0, 0, 30, 38, 30.407608283280585, 49.030795097821205, 5, 38, 0, 0, 0, 0, 0]
[0, 0, 31, 36, 21.501426016771934, 51.7822909919729, 5, 36, 1, 1, 0, 0, 0]
[0, 0, 32, 34, 21.501426016771934, 51.7822909919729, 5, 34, 2, 2, 0, 0, 0]
[0, 0, 33, 32, 21.501426016771934, 51.7822909919729, 5, 32, 2, 2, 0, 0, 0]
[0, 0, 34, 30, 21.501426016771934, 51.7822909919729, 5, 30, 2, 2, 0, 0, 0]
[0, 0, 35, 28, 30.407608283280585, 49.030795097821205, 5, 28, 3, 0, 0, 0, 0]
[0, 0, 36, 26, 21.501426016771934, 51.7822909919729, 5, 26, 1, 1, 0, 0, 0]
[0, 0, 37, 24, 30.407608283280585, 49.030795097821205, 5, 24, 3, 0, 0, 0, 0]
[0, 0, 38, 22, 28.847190112010743, 39.646670611364556, 5, 22, 0, 0, 0, 0, 0]
[0, 0, 39, 20, 30.407608283280585, 49.030795097821205, 5, 20, 1, 1, 0, 0, 0]
[0, 0, 40, 18, 21.501426016771934, 51.7822909919729, 5, 18, 1, 1, 0, 0, 0]
[0, 0, 41, 16, 21.501426016771934, 51.7822909919729, 5, 16, 2, 2, 0, 0, 0]
[0, 0, 42, 14, 30.407608283280585, 49.030795097821205, 5, 14, 0, 0, 0, 0, 0]
[0, 0, 43, 12, 21.501426016771934, 51.7822909919729, 5, 12, 1, 1, 0, 0, 0]
[0, 0, 44, 10, 27.19739166184043, 60.81521656656117, 5, 10, 1, 1, 0, 0, 0]
[0, 0, 45, 8, 21.501426016771934, 51.7822909919729, 5, 8, 3, 0, 0, 0, 0]
[0, 0, 46, 6, 21.501426016771934, 51.7822909919729, 5, 6, 2, 2, 0, 0, 0]
[0, 0, 47, 4, 27.19739166184043, 60.81521656656117, 5, 4, 1, 1, 0, 0, 0]
[0, 0, 48, 2, 21.501426016771934, 51.7822909919729, 5, 2, 0, 0, 0, 0, 0]
[0, 0, 49, 0, 21.501426016771934, 51.7822909919729, 5, 0, 2, 2, 0, 0, 0]
[0, 1, 0, 98, 90.7146157431864, 94.70395779819081, -1, 98, 1, 1, 0, 0, 0]
[0, 1, 1, 96, 82.71763746124408, 91.22282484984174, -1, 96, 3, 0, 0, 0, 0]
[0, 1, 2, 94, 75.10125240771652, 88.65265056855428, -1, 94, 3, 0, 0, 0, 0]
[0, 1, 3, 92, 67.99347915460106, 87.07413887244226, -1, 92, 1, 1, 0, 0, 0]
[0, 1, 4, 90, 61.57071406268307, 77.52449399906664, -1, 90, 0, 0, 0, 0, 0]
[0, 1, 5, 88, 56.06885928153056, 67.99347915460106, -1, 88, 3, 0, 0, 0, 0]
