nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 99, 90.7146157431864, 94.70395779819081, -1, 99, 1, 1, 0, 0, 0]
[0, 0, 1, 98, 82.71763746124408, 91.22282484984174, -1, 98, 3, 0, 0, 0, 0]
[0, 0, 2, 97, 75.10125240771652, 88.65265056855428, -1, 97, 3, 0, 0, 0, 0]
[0, 0, 3, 96, 67.99347915460106, 87.07413887244226, -1, 96, 0, 0, 0, 0, 0]
[0, 0, 4, 95, 67.99347915460106, 87.07413887244226, -1, 95, 2, 0, 0, 0, 0]
[0, 0, 5, 94, 67.99347915460106, 87.07413887244226, -1, 94, 2, 0, 0, 0, 0]
[0, 0, 6, 93, 67.99347915460106, 87.07413887244226, -1, 93, 2, 0, 0, 0, 0]
[0, 0, 7, 92, 61.57071406268307, 86.54157033603224, -1, 92, 1, 1, 0, 0, 0]
[0, 0, 8, 91, 61.57071406268307, 86.54157033603224, -1, 91, 2, 1, 0, 0, 0]
[0, 0, 9, 90, 61.57071406268307, 86.54157033603224, -1, 90, 2, 1, 0, 0, 0]
[0, 0, 10, 89, 54.39478332368086, 76.92584029869532, -1, 89, 1, 1, 0, 0, 0]
[0, 0, 11, 88, 48.07865018668458, 67.3101102613584, -1, 88, 0, 0, 0, 0, 0]
[0, 0, 12, 87, 40.796087492760634, 67.99347915460106, -1, 87, 1, 1, 0, 0, 0]
[0, 0, 13, 86, 48.07865018668458, 67.3101102613584, -1, 86, 3, 0, 0, 0, 0]
[0, 0, 14, 85, 43.00285203354387, 57.69438022402149, -1, 85, 3, 0, 0, 0, 0]
[0, 0, 15, 84, 39.646670611364556, 48.07865018668458, -1, 84, 1, 1, 0, 0, 0]
[0, 0, 16, 83, 38.46292014934766, 38.46292014934766, -1, 83, 3, 0, 0, 0, 0]
[0, 0, 17, 82, 39.646670611364556, 28.847190112010743, 10, 82, 0, 0, 0, 0, 0]
[0, 0, 18, 81, 30.407608283280585, 30.407608283280585, 10, 81, 1, 1, 0, 0, 0]
[0, 0, 19, 80, 21.501426016771934, 34.670007700637505, 10, 80, 1, 1, 0, 0, 0]
