nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,45
[0, 10, 7, 88.5, 69.34001540127501, 79.29334122272911, -1, 35, 0, 3, 1, 0, 0, 0]
[0, 10, 8, 87.0, 61.57071406268307, 77.52449399906664, -1, 35, 1, 4, 1, 0, 0, 0]
[0, 10, 9, 85.5, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 10, 10, 84.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 10, 11, 82.5, 43.00285203354387, 57.69438022402149, -1, 34, 1, 5, 3, 0, 0, 0]
[0, 10, 12, 81.0, 34.670007700637505, 58.490202372576086, 5, 31, 1, 6, 3, 0, 0, 0]
[0, 10, 13, 79.5, 27.19739166184043, 60.81521656656117, 5, 30, 1, 7, 3, 0, 0, 0]
[0, 10, 14, 78.0, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 10, 15, 76.5, 19.23146007467383, 69.34001540127501, 5, 30, 1, 9, 3, 0, 0, 0]
[0, 10, 16, 75.0, 9.615730037336915, 61.57071406268307, 5, 33, 0, 9, 4, 0, 0, 0]
[0, 10, 17, 73.5, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
