nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 99, 90.7146157431864, 94.70395779819081, -1, 99, 0, 0, 0, 0, 0]
[0, 0, 1, 98, 90.7146157431864, 94.70395779819081, -1, 98, 2, 0, 0, 0, 0]
[0, 0, 2, 97, 90.7146157431864, 94.70395779819081, -1, 97, 2, 0, 0, 0, 0]
[0, 0, 3, 96, 82.71763746124408, 91.22282484984174, -1, 96, 3, 0, 0, 0, 0]
[0, 0, 4, 95, 82.71763746124408, 91.22282484984174, -1, 95, 2, 0, 0, 0, 0]
[0, 0, 5, 94, 75.10125240771652, 88.65265056855428, -1, 94, 0, 0, 0, 0, 0]
[0, 0, 6, 93, 67.99347915460106, 87.07413887244226, -1, 93, 3, 0, 0, 0, 0]
[0, 0, 7, 92, 67.99347915460106, 87.07413887244226, -1, 92, 2, 0, 0, 0, 0]
[0, 0, 8, 91, 61.57071406268307, 77.52449399906664, -1, 91, 1, 1, 0, 0, 0]
[0, 0, 9, 90, 56.06885928153056, 67.99347915460106, -1, 90, 0, 0, 0, 0, 0]
[0, 0, 10, 89, 64.5042780503158, 70.0035713374682, -1, 89, 3, 0, 0, 0, 0]
[0, 0, 11, 88, 56.06885928153056, 67.99347915460106, -1, 88, 1, 1, 0, 0, 0]
[0, 0, 12, 87, 64.5042780503158, 70.0035713374682, -1, 87, 0, 0, 0, 0, 0]
[0, 0, 13, 86, 64.5042780503158, 70.0035713374682, -1, 86, 2, 0, 0, 0, 0]
[0, 0, 14, 85, 60.81521656656117, 60.81521656656117, -1, 85, 0, 0, 0, 0, 0]
[0, 0, 15, 84, 60.81521656656117, 60.81521656656117, -1, 84, 2, 0, 0, 0, 0]
[0, 0, 16, 83, 58.490202372576086, 51.7822909919729, -1, 83, 3, 0, 0, 0, 0]
[0, 0, 17, 82, 57.69438022402149, 43.00285203354387, -1, 82, 0, 0, 0, 0, 0]
[0, 0, 18, 81, 48.07865018668458, 39.646670611364556, -1, 81, 3, 0, 0, 0, 0]
[0, 0, 19, 80, 48.07865018668458, 39.646670611364556, -1, 80, 2, 0, 0, 0, 0]
[0, 0, 20, 79, 49.030795097821205, 49.030795097821205, -1, 79, 1, 1, 0, 0, 0]
[0, 0, 21, 78, 39.646670611364556, 48.07865018668458, -1, 78, 1, 1, 0, 0, 0]
[0, 0, 22, 77, 30.407608283280585, 49.030795097821205, 5, 77, 3, 0, 0, 0, 0]
[0, 0, 23, 76, 28.847190112010743, 39.646670611364556, 5, 76, 3, 0, 0, 0, 0]
[0, 0, 24, 75, 30.407608283280585, 30.407608283280585, 10, 75, 3, 0, 0, 0, 0]
[0, 0, 25, 74, 39.646670611364556, 28.847190112010743, 10, 74, 3, 0, 0, 0, 0]
[0, 0, 26, 73, 43.00285203354387, 19.23146007467383, 10, 73, 0, 0, 0, 0, 0]
[0, 0, 27, 72, 48.07865018668458, 9.615730037336915, 10, 72, 0, 0, 0, 0, 0]
[0, 0, 28, 71, 40.796087492760634, 13.598695830920215, 10, 71, 1, 1, 0, 0, 0]
[0, 0, 29, 70, 48.07865018668458, 9.615730037336915, 10, 70, 3, 0, 0, 0, 0]
