nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 98, 99, 99, -1, 98, 2, 2, 0, 0, 0]
[0, 0, 1, 96, 90.7146157431864, 94.70395779819081, -1, 96, 1, 1, 0, 0, 0]
[0, 0, 2, 94, 86.00570406708773, 86.00570406708773, -1, 94, 3, 0, 0, 0, 0]
[0, 0, 3, 92, 82.15683345296888, 77.52449399906664, -1, 92, 1, 1, 0, 0, 0]
[0, 0, 4, 90, 79.29334122272911, 69.34001540127501, -1, 90, 0, 0, 0, 0, 0]
[0, 0, 5, 88, 70.0035713374682, 64.5042780503158, -1, 88, 1, 1, 0, 0, 0]
[0, 0, 6, 86, 73.23121821159823, 73.23121821159823, -1, 86, 1, 1, 0, 0, 0]
[0, 0, 7, 84, 73.23121821159823, 73.23121821159823, -1, 84, 2, 2, 0, 0, 0]
[0, 0, 8, 82, 70.0035713374682, 64.5042780503158, -1, 82, 0, 0, 0, 0, 0]
[0, 0, 9, 80, 70.0035713374682, 64.5042780503158, -1, 80, 2, 2, 0, 0, 0]
[0, 0, 10, 78, 70.0035713374682, 64.5042780503158, -1, 78, 2, 2, 0, 0, 0]
[0, 0, 11, 76, 79.29334122272911, 69.34001540127501, -1, 76, 0, 0, 0, 0, 0]
[0, 0, 12, 74, 77.52449399906664, 61.57071406268307, -1, 74, 3, 0, 0, 0, 0]
[0, 0, 13, 72, 76.92584029869532, 54.39478332368086, -1, 72, 1, 1, 0, 0, 0]
[0, 0, 14, 70, 77.52449399906664, 48.07865018668458, -1, 70, 3, 0, 0, 0, 0]
[0, 0, 15, 68, 77.52449399906664, 48.07865018668458, -1, 68, 2, 2, 0, 0, 0]
[0, 0, 16, 66, 67.99347915460106, 40.796087492760634, -1, 66, 1, 1, 0, 0, 0]
[0, 0, 17, 64, 67.99347915460106, 40.796087492760634, -1, 64, 2, 2, 0, 0, 0]
[0, 0, 18, 62, 70.0035713374682, 34.670007700637505, 10, 62, 1, 1, 0, 0, 0]
[0, 0, 19, 60, 70.0035713374682, 34.670007700637505, 10, 60, 2, 2, 0, 0, 0]
[0, 0, 20, 58, 60.81521656656117, 27.19739166184043, 10, 58, 1, 1, 0, 0, 0]
[0, 0, 21, 56, 51.7822909919729, 21.501426016771934, 10, 56, 3, 0, 0, 0, 0]
[0, 0, 22, 54, 51.7822909919729, 21.501426016771934, 10, 54, 2, 2, 0, 0, 0]
[0, 0, 23, 52, 51.7822909919729, 21.501426016771934, 10, 52, 2, 2, 0, 0, 0]
[0, 0, 24, 50, 51.7822909919729, 21.501426016771934, 10, 50, 2, 2, 0, 0, 0]
[0, 0, 25, 48, 51.7822909919729, 21.501426016771934, 10, 48, 2, 2, 0, 0, 0]
[0, 0, 26, 46, 43.00285203354387, 19.23146007467383, 10, 46, 1, 1, 0, 0, 0]
[0, 0, 27, 44, 48.07865018668458, 9.615730037336915, 10, 44, 0, 0, 0, 0, 0]
[0, 0, 28, 42, 54.39478332368086, 0, 10, 42, 3, 0, 1, 0, 0]
[0, 1, 0, 98, 90.7146157431864, 94.70395779819081, -1, 98, 1, 1, 0, 0, 0]
[0, 1, 1, 96, 82.71763746124408, 91.22282484984174, -1, 96, 1, 1, 0, 0, 0]
[0, 1, 2, 94, 90.7146157431864, 94.70395779819081, -1, 94, 0, 0, 0, 0, 0]
[0, 1, 3, 92, 86.00570406708773, 86.00570406708773, -1, 92, 3, 0, 0, 0, 0]
[0, 1, 4, 90, 82.15683345296888, 77.52449399906664, -1, 90, 0, 0, 0, 0, 0]
[0, 1, 5, 88, 79.29334122272911, 69.34001540127501, -1, 88, 3, 0, 0, 0, 0]
[0, 1, 6, 86, 77.52449399906664, 61.57071406268307, -1, 86, 3, 0, 0, 0, 0]
