nom,epoch,trial,battery,station,target,reward,state,action,destiny,done,fail,other
[0, 0, 0, 98, 94.70395779819081, 90.7146157431864, -1, 98, 3, 0, 0, 0, 0]
[0, 0, 1, 96, 94.70395779819081, 90.7146157431864, -1, 96, 2, 2, 0, 0, 0]
[0, 0, 2, 94, 94.70395779819081, 90.7146157431864, -1, 94, 2, 2, 0, 0, 0]
[0, 0, 3, 92, 94.70395779819081, 90.7146157431864, -1, 92, 2, 2, 0, 0, 0]
[0, 0, 4, 90, 94.70395779819081, 90.7146157431864, -1, 90, 2, 2, 0, 0, 0]
[0, 0, 5, 88, 91.22282484984174, 82.71763746124408, -1, 88, 1, 1, 0, 0, 0]
[0, 0, 6, 86, 82.15683345296888, 77.52449399906664, -1, 86, 1, 1, 0, 0, 0]
[0, 0, 7, 84, 82.15683345296888, 77.52449399906664, -1, 84, 2, 2, 0, 0, 0]
[0, 0, 8, 82, 79.29334122272911, 69.34001540127501, -1, 82, 0, 0, 0, 0, 0]
[0, 0, 9, 80, 79.29334122272911, 69.34001540127501, -1, 80, 2, 2, 0, 0, 0]
[0, 0, 10, 78, 77.52449399906664, 61.57071406268307, -1, 78, 0, 0, 0, 0, 0]
[0, 0, 11, 76, 67.99347915460106, 56.06885928153056, -1, 76, 0, 0, 0, 0, 0]
[0, 0, 12, 74, 58.490202372576086, 51.7822909919729, -1, 74, 1, 1, 0, 0, 0]
[0, 0, 13, 72, 58.490202372576086, 51.7822909919729, -1, 72, 2, 2, 0, 0, 0]
[0, 0, 14, 70, 49.030795097821205, 49.030795097821205, -1, 70, 1, 1, 0, 0, 0]
[0, 0, 15, 68, 49.030795097821205, 49.030795097821205, -1, 68, 2, 2, 0, 0, 0]
[0, 0, 16, 66, 49.030795097821205, 49.030795097821205, -1, 66, 2, 2, 0, 0, 0]
[0, 0, 17, 64, 48.07865018668458, 39.646670611364556, -1, 64, 3, 0, 0, 0, 0]
[0, 0, 18, 62, 38.46292014934766, 38.46292014934766, -1, 62, 1, 1, 0, 0, 0]
[0, 0, 19, 60, 38.46292014934766, 38.46292014934766, -1, 60, 2, 2, 0, 0, 0]
[0, 0, 20, 58, 38.46292014934766, 38.46292014934766, -1, 58, 2, 2, 0, 0, 0]
[0, 0, 21, 56, 39.646670611364556, 28.847190112010743, 10, 56, 0, 0, 0, 0, 0]
[0, 0, 22, 54, 39.646670611364556, 28.847190112010743, 10, 54, 2, 2, 0, 0, 0]
[0, 0, 23, 52, 39.646670611364556, 28.847190112010743, 10, 52, 2, 2, 0, 0, 0]
[0, 0, 24, 50, 43.00285203354387, 19.23146007467383, 10, 50, 0, 0, 0, 0, 0]
[0, 0, 25, 48, 34.670007700637505, 21.501426016771934, 10, 48, 1, 1, 0, 0, 0]
[0, 0, 26, 46, 40.796087492760634, 13.598695830920215, 10, 46, 3, 0, 0, 0, 0]
[0, 0, 27, 44, 48.07865018668458, 9.615730037336915, 10, 44, 0, 0, 0, 0, 0]
[0, 0, 28, 42, 54.39478332368086, 0, 10, 42, 3, 0, 1, 0, 0]
[0, 1, 0, 98, 94.70395779819081, 90.7146157431864, -1, 98, 3, 0, 0, 0, 0]
[0, 1, 1, 96, 91.22282484984174, 82.71763746124408, -1, 96, 3, 0, 0, 0, 0]
[0, 1, 2, 94, 88.65265056855428, 75.10125240771652, -1, 94, 3, 0, 0, 0, 0]
[0, 1, 3, 92, 79.29334122272911, 69.34001540127501, -1, 92, 0, 0, 0, 0, 0]
[0, 1, 4, 90, 79.29334122272911, 69.34001540127501, -1, 90, 2, 2, 0, 0, 0]
[0, 1, 5, 88, 77.52449399906664, 61.57071406268307, -1, 88, 3, 0, 0, 0, 0]
[0, 1, 6, 86, 67.99347915460106, 56.06885928153056, -1, 86, 3, 0, 0, 0, 0]
[0, 1, 7, 84, 67.99347915460106, 56.06885928153056, -1, 84, 2, 2, 0, 0, 0]
[0, 1, 8, 82, 58.490202372576086, 51.7822909919729, -1, 82, 1, 1, 0, 0, 0]
[0, 1, 9, 80, 57.69438022402149, 43.00285203354387, -1, 80, 0, 0, 0, 0, 0]
[0, 1, 10, 78, 58.490202372576086, 34.670007700637505, 10, 78, 3, 0, 0, 0, 0]
[0, 1, 11, 76, 60.81521656656117, 27.19739166184043, 10, 76, 0, 0, 0, 0, 0]
[0, 1, 12, 74, 51.7822909919729, 21.501426016771934, 10, 74, 0, 0, 0, 0, 0]
[0, 1, 13, 72, 56.06885928153056, 13.598695830920215, 10, 72, 0, 0, 0, 0, 0]
[0, 1, 14, 70, 48.07865018668458, 9.615730037336915, 10, 70, 1, 1, 0, 0, 0]
[0, 1, 15, 68, 40.796087492760634, 13.598695830920215, 10, 68, 1, 1, 0, 0, 0]
[0, 1, 16, 66, 48.07865018668458, 9.615730037336915, 10, 66, 3, 0, 0, 0, 0]
[0, 1, 17, 64, 40.796087492760634, 13.598695830920215, 10, 64, 1, 1, 0, 0, 0]
[0, 1, 18, 62, 40.796087492760634, 13.598695830920215, 10, 62, 2, 2, 0, 0, 0]
[0, 1, 19, 60, 48.07865018668458, 9.615730037336915, 10, 60, 3, 0, 0, 0, 0]
[0, 1, 20, 58, 54.39478332368086, 0, 10, 58, 3, 0, 1, 0, 0]
[0, 2, 0, 98, 94.70395779819081, 90.7146157431864, -1, 98, 3, 0, 0, 0, 0]
[0, 2, 1, 96, 91.22282484984174, 82.71763746124408, -1, 96, 1, 1, 0, 0, 0]
[0, 2, 2, 94, 88.65265056855428, 75.10125240771652, -1, 94, 3, 0, 0, 0, 0]
[0, 2, 3, 92, 79.29334122272911, 69.34001540127501, -1, 92, 1, 1, 0, 0, 0]
[0, 2, 4, 90, 77.52449399906664, 61.57071406268307, -1, 90, 3, 0, 0, 0, 0]
[0, 2, 5, 88, 67.99347915460106, 56.06885928153056, -1, 88, 3, 0, 0, 0, 0]
[0, 2, 6, 86, 67.99347915460106, 56.06885928153056, -1, 86, 2, 2, 0, 0, 0]
[0, 2, 7, 84, 67.3101102613584, 48.07865018668458, -1, 84, 0, 0, 0, 0, 0]
[0, 2, 8, 82, 67.3101102613584, 48.07865018668458, -1, 82, 2, 2, 0, 0, 0]
[0, 2, 9, 80, 57.69438022402149, 43.00285203354387, -1, 80, 1, 1, 0, 0, 0]
[0, 2, 10, 78, 58.490202372576086, 34.670007700637505, 10, 78, 3, 0, 0, 0, 0]
[0, 2, 11, 76, 49.030795097821205, 30.407608283280585, 10, 76, 1, 1, 0, 0, 0]
[0, 2, 12, 74, 51.7822909919729, 21.501426016771934, 10, 74, 0, 0, 0, 0, 0]
[0, 2, 13, 72, 56.06885928153056, 13.598695830920215, 10, 72, 3, 0, 0, 0, 0]
[0, 2, 14, 70, 48.07865018668458, 9.615730037336915, 10, 70, 3, 0, 0, 0, 0]
[0, 2, 15, 68, 48.07865018668458, 9.615730037336915, 10, 68, 2, 2, 0, 0, 0]
[0, 2, 16, 66, 40.796087492760634, 13.598695830920215, 10, 66, 1, 1, 0, 0, 0]
[0, 2, 17, 64, 48.07865018668458, 9.615730037336915, 10, 64, 0, 0, 0, 0, 0]
[0, 2, 18, 62, 40.796087492760634, 13.598695830920215, 10, 62, 1, 1, 0, 0, 0]
[0, 2, 19, 60, 34.670007700637505, 21.501426016771934, 10, 60, 1, 1, 0, 0, 0]
[0, 2, 20, 58, 40.796087492760634, 13.598695830920215, 10, 58, 0, 0, 0, 0, 0]
[0, 2, 21, 56, 48.07865018668458, 9.615730037336915, 10, 56, 0, 0, 0, 0, 0]
[0, 2, 22, 54, 54.39478332368086, 0, 10, 54, 3, 0, 1, 0, 0]
[0, 3, 0, 98, 99, 99, -1, 98, 2, 2, 0, 0, 0]
[0, 3, 1, 96, 99, 99, -1, 96, 2, 2, 0, 0, 0]
[0, 3, 2, 94, 90.7146157431864, 94.70395779819081, -1, 94, 1, 1, 0, 0, 0]
[0, 3, 3, 92, 82.71763746124408, 91.22282484984174, -1, 92, 3, 0, 0, 0, 0]
[0, 3, 4, 90, 75.10125240771652, 88.65265056855428, -1, 90, 1, 1, 0, 0, 0]
[0, 3, 5, 88, 75.10125240771652, 88.65265056855428, -1, 88, 2, 2, 0, 0, 0]
[0, 3, 6, 86, 69.34001540127501, 79.29334122272911, -1, 86, 0, 0, 0, 0, 0]
[0, 3, 7, 84, 64.5042780503158, 70.0035713374682, -1, 84, 3, 0, 0, 0, 0]
[0, 3, 8, 82, 56.06885928153056, 67.99347915460106, -1, 82, 0, 0, 0, 0, 0]
[0, 3, 9, 80, 51.7822909919729, 58.490202372576086, -1, 80, 0, 0, 0, 0, 0]
[0, 3, 10, 78, 49.030795097821205, 49.030795097821205, -1, 78, 3, 0, 0, 0, 0]
[0, 3, 11, 76, 49.030795097821205, 49.030795097821205, -1, 76, 2, 2, 0, 0, 0]
[0, 3, 12, 74, 49.030795097821205, 49.030795097821205, -1, 74, 2, 2, 0, 0, 0]
[0, 3, 13, 72, 48.07865018668458, 39.646670611364556, -1, 72, 0, 0, 0, 0, 0]
[0, 3, 14, 70, 38.46292014934766, 38.46292014934766, -1, 70, 1, 1, 0, 0, 0]
[0, 3, 15, 68, 38.46292014934766, 38.46292014934766, -1, 68, 2, 2, 0, 0, 0]
[0, 3, 16, 66, 39.646670611364556, 28.847190112010743, 10, 66, 0, 0, 0, 0, 0]
[0, 3, 17, 64, 30.407608283280585, 30.407608283280585, 10, 64, 1, 1, 0, 0, 0]
[0, 3, 18, 62, 21.501426016771934, 34.670007700637505, 10, 62, 1, 1, 0, 0, 0]
[0, 3, 19, 60, 30.407608283280585, 30.407608283280585, 10, 60, 0, 0, 0, 0, 0]
[0, 3, 20, 58, 21.501426016771934, 34.670007700637505, 10, 58, 1, 1, 0, 0, 0]
[0, 3, 21, 56, 21.501426016771934, 34.670007700637505, 10, 56, 2, 2, 0, 0, 0]
[0, 3, 22, 54, 13.598695830920215, 40.796087492760634, 5, 54, 1, 1, 0, 0, 0]
[0, 3, 23, 52, 13.598695830920215, 40.796087492760634, 5, 52, 2, 2, 0, 0, 0]
[0, 3, 24, 50, 21.501426016771934, 34.670007700637505, 10, 50, 3, 0, 0, 0, 0]
[0, 3, 25, 48, 30.407608283280585, 30.407608283280585, 10, 48, 3, 0, 0, 0, 0]
[0, 3, 26, 46, 39.646670611364556, 28.847190112010743, 10, 46, 3, 0, 0, 0, 0]
[0, 3, 27, 44, 43.00285203354387, 19.23146007467383, 10, 44, 3, 0, 0, 0, 0]
[0, 3, 28, 42, 43.00285203354387, 19.23146007467383, 10, 42, 2, 2, 0, 0, 0]
[0, 3, 29, 40, 48.07865018668458, 9.615730037336915, 10, 40, 3, 0, 0, 0, 0]
[0, 3, 30, 38, 54.39478332368086, 0, 10, 38, 3, 0, 1, 0, 0]
[0, 4, 0, 98, 99, 99, -1, 98, 2, 2, 0, 0, 0]
[0, 4, 1, 96, 94.70395779819081, 90.7146157431864, -1, 96, 0, 0, 0, 0, 0]
[0, 4, 2, 94, 94.70395779819081, 90.7146157431864, -1, 94, 2, 2, 0, 0, 0]
[0, 4, 3, 92, 94.70395779819081, 90.7146157431864, -1, 92, 2, 2, 0, 0, 0]
[0, 4, 4, 90, 91.22282484984174, 82.71763746124408, -1, 90, 1, 1, 0, 0, 0]
[0, 4, 5, 88, 91.22282484984174, 82.71763746124408, -1, 88, 2, 2, 0, 0, 0]
