nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,fd
[0, 1, 7, 88.5, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 1, 8, 87.0, 86.00570406708773, 86.00570406708773, -1, 35, 2, 1, 1, 0, 0, 0]
[0, 1, 9, 85.5, 82.15683345296888, 77.52449399906664, -1, 35, 0, 1, 2, 0, 0, 0]
[0, 1, 10, 84.0, 73.23121821159823, 73.23121821159823, -1, 35, 1, 2, 2, 0, 0, 0]
[0, 1, 11, 82.5, 64.5042780503158, 70.0035713374682, -1, 35, 1, 3, 2, 0, 0, 0]
[0, 1, 12, 81.0, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 1, 13, 79.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 1, 14, 78.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 1, 15, 76.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 1, 16, 75.0, 27.19739166184043, 60.81521656656117, 5, 33, 1, 7, 3, 0, 0, 0]
[0, 1, 17, 73.5, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 1, 18, 72.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 1, 19, 70.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 1, 20, 69.0, 0, 54.39478332368086, 5, 21, 1, 9, 5, 1, 0, 0]
[0, 2, 1, 97.5, 99, 99, -1, 35, 2, 9, 5, 0, 0, 0]
[0, 2, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 2, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 2, 5, 91.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 6, 90.0, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 2, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 2, 8, 87.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 2, 9, 85.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 10, 84.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 2, 11, 82.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 12, 81.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 2, 13, 79.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 14, 78.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 2, 15, 76.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 16, 75.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 2, 17, 73.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 18, 72.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 2, 19, 70.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 2, 20, 69.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 21, 67.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 2, 22, 66.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 23, 64.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 2, 24, 63.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 25, 61.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 2, 26, 60.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 27, 58.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 2, 28, 57.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 29, 55.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 2, 30, 54.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 31, 52.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 2, 32, 51.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 2, 33, 49.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 2, 34, 48.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 2, 35, 46.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 2, 36, 45.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 2, 37, 43.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 2, 38, 42.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 2, 39, 40.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 2, 40, 38.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 2, 41, 36.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 2, 42, 33.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 2, 43, 31.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 2, 44, 28.5, 90.7146157431864, 94.70395779819081, -1, 8, 1, 1, 0, 0, 0, 0]
[0, 2, 45, 26.0, 82.71763746124408, 91.22282484984174, -1, 8, 1, 2, 0, 0, 0, 0]
[0, 2, 46, 23.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 2, 47, 21.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 2, 48, 18.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 2, 49, 16.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 2, 50, 13.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 2, 51, 11.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 2, 52, 8.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 3, 1, 97.5, 99, 99, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 3, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 3, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 3, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 3, 5, 91.5, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 3, 6, 90.0, 82.15683345296888, 77.52449399906664, -1, 35, 1, 1, 2, 0, 0, 0]
[0, 3, 7, 88.5, 79.29334122272911, 69.34001540127501, -1, 35, 0, 1, 3, 0, 0, 0]
[0, 3, 8, 87.0, 79.29334122272911, 69.34001540127501, -1, 35, 2, 1, 3, 0, 0, 0]
[0, 3, 9, 85.5, 77.52449399906664, 61.57071406268307, -1, 35, 0, 1, 4, 0, 0, 0]
[0, 3, 10, 84.0, 76.92584029869532, 54.39478332368086, -1, 32, 1, 1, 5, 0, 0, 0]
[0, 3, 11, 82.5, 77.52449399906664, 61.57071406268307, -1, 32, 1, 1, 4, 0, 0, 0]
[0, 3, 12, 81.0, 76.92584029869532, 54.39478332368086, -1, 32, 1, 1, 5, 0, 0, 0]
[0, 3, 13, 79.5, 77.52449399906664, 61.57071406268307, -1, 32, 1, 1, 4, 0, 0, 0]
[0, 3, 14, 78.0, 76.92584029869532, 54.39478332368086, -1, 32, 1, 1, 5, 0, 0, 0]
[0, 3, 15, 76.5, 77.52449399906664, 61.57071406268307, -1, 32, 1, 1, 4, 0, 0, 0]
[0, 3, 16, 75.0, 76.92584029869532, 54.39478332368086, -1, 32, 1, 1, 5, 0, 0, 0]
[0, 3, 17, 73.5, 77.52449399906664, 61.57071406268307, -1, 32, 1, 1, 4, 0, 0, 0]
[0, 3, 18, 72.0, 76.92584029869532, 54.39478332368086, -1, 32, 1, 1, 5, 0, 0, 0]
[0, 3, 19, 70.5, 77.52449399906664, 61.57071406268307, -1, 32, 1, 1, 4, 0, 0, 0]
[0, 3, 20, 69.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 21, 67.5, 77.52449399906664, 61.57071406268307, -1, 23, 1, 1, 4, 0, 0, 0]
[0, 3, 22, 66.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 23, 64.5, 77.52449399906664, 61.57071406268307, -1, 23, 1, 1, 4, 0, 0, 0]
[0, 3, 24, 63.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 25, 61.5, 77.52449399906664, 61.57071406268307, -1, 23, 1, 1, 4, 0, 0, 0]
[0, 3, 26, 60.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 27, 58.5, 77.52449399906664, 61.57071406268307, -1, 23, 1, 1, 4, 0, 0, 0]
[0, 3, 28, 57.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 29, 55.5, 77.52449399906664, 61.57071406268307, -1, 23, 1, 1, 4, 0, 0, 0]
[0, 3, 30, 54.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 31, 52.5, 77.52449399906664, 61.57071406268307, -1, 23, 1, 1, 4, 0, 0, 0]
[0, 3, 32, 51.0, 76.92584029869532, 54.39478332368086, -1, 23, 1, 1, 5, 0, 0, 0]
[0, 3, 33, 49.5, 77.52449399906664, 61.57071406268307, -1, 14, 1, 1, 4, 0, 0, 0]
[0, 3, 34, 48.0, 76.92584029869532, 54.39478332368086, -1, 14, 1, 1, 5, 0, 0, 0]
[0, 3, 35, 46.5, 77.52449399906664, 61.57071406268307, -1, 14, 1, 1, 4, 0, 0, 0]
[0, 3, 36, 45.0, 76.92584029869532, 54.39478332368086, -1, 14, 1, 1, 5, 0, 0, 0]
[0, 3, 37, 43.5, 77.52449399906664, 61.57071406268307, -1, 14, 1, 1, 4, 0, 0, 0]
[0, 3, 38, 42.0, 76.92584029869532, 54.39478332368086, -1, 14, 1, 1, 5, 0, 0, 0]
[0, 3, 39, 40.5, 77.52449399906664, 61.57071406268307, -1, 14, 1, 1, 4, 0, 0, 0]
[0, 3, 40, 38.5, 76.92584029869532, 54.39478332368086, -1, 14, 1, 1, 5, 0, 0, 0]
[0, 3, 41, 36.0, 77.52449399906664, 61.57071406268307, -1, 14, 1, 1, 4, 0, 0, 0]
[0, 3, 42, 33.5, 76.92584029869532, 54.39478332368086, -1, 14, 1, 1, 5, 0, 0, 0]
[0, 3, 43, 31.0, 77.52449399906664, 61.57071406268307, -1, 14, 1, 1, 4, 0, 0, 0]
[0, 3, 44, 28.5, 76.92584029869532, 54.39478332368086, -1, 5, 1, 1, 5, 0, 0, 0]
[0, 3, 45, 26.0, 77.52449399906664, 61.57071406268307, -1, 5, 1, 1, 4, 0, 0, 0]
[0, 3, 46, 23.5, 76.92584029869532, 54.39478332368086, -20, 5, 1, 1, 5, 0, 0, 0]
[0, 3, 47, 21.0, 77.52449399906664, 61.57071406268307, -20, 5, 1, 1, 4, 0, 0, 0]
[0, 3, 48, 18.5, 76.92584029869532, 54.39478332368086, -20, 5, 1, 1, 5, 0, 0, 0]
[0, 3, 49, 16.0, 77.52449399906664, 61.57071406268307, -20, 5, 1, 1, 4, 0, 0, 0]
[0, 3, 50, 13.5, 76.92584029869532, 54.39478332368086, -20, 5, 1, 1, 5, 0, 0, 0]
[0, 3, 51, 11.0, 77.52449399906664, 61.57071406268307, -20, 5, 1, 1, 4, 0, 0, 0]
[0, 3, 52, 8.5, 76.92584029869532, 54.39478332368086, -20, 5, 1, 1, 5, 0, 0, 0]
[0, 4, 1, 97.5, 99, 99, -1, 35, 2, 1, 5, 0, 0, 0]
[0, 4, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 4, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 4, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 4, 5, 91.5, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 4, 6, 90.0, 82.15683345296888, 77.52449399906664, -1, 35, 0, 1, 2, 0, 0, 0]
[0, 4, 7, 88.5, 73.23121821159823, 73.23121821159823, -1, 35, 1, 2, 2, 0, 0, 0]
[0, 4, 8, 87.0, 70.0035713374682, 64.5042780503158, -1, 35, 0, 2, 3, 0, 0, 0]
[0, 4, 9, 85.5, 79.29334122272911, 69.34001540127501, -1, 32, 0, 1, 3, 0, 0, 0]
[0, 4, 10, 84.0, 70.0035713374682, 64.5042780503158, -1, 35, 1, 2, 3, 0, 0, 0]
[0, 4, 11, 82.5, 73.23121821159823, 73.23121821159823, -1, 32, 1, 2, 2, 0, 0, 0]
[0, 4, 12, 81.0, 64.5042780503158, 70.0035713374682, -1, 35, 1, 3, 2, 0, 0, 0]
[0, 4, 13, 79.5, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 4, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 4, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 4, 16, 75.0, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 4, 17, 73.5, 27.19739166184043, 60.81521656656117, 5, 33, 1, 7, 3, 0, 0, 0]
[0, 4, 18, 72.0, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 4, 19, 70.5, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 4, 20, 69.0, 9.615730037336915, 61.57071406268307, 5, 21, 1, 9, 4, 0, 0, 0]
[0, 4, 21, 67.5, 0, 54.39478332368086, 5, 21, 1, 9, 5, 1, 0, 0]
[0, 5, 1, 97.5, 99, 99, -1, 35, 2, 9, 5, 0, 0, 0]
[0, 5, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 5, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 5, 4, 93.0, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 5, 5, 91.5, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 5, 6, 90.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 5, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 5, 8, 87.0, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 5, 9, 85.5, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 5, 10, 84.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 5, 11, 82.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 5, 12, 81.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 5, 13, 79.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 5, 14, 78.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 5, 15, 76.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 5, 16, 75.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 5, 17, 73.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 5, 18, 72.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 5, 19, 70.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 5, 20, 69.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 21, 67.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 5, 22, 66.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 23, 64.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 5, 24, 63.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 25, 61.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 5, 26, 60.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 27, 58.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 5, 28, 57.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 29, 55.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 5, 30, 54.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 31, 52.5, 82.71763746124408, 91.22282484984174, -1, 26, 1, 2, 0, 0, 0, 0]
[0, 5, 32, 51.0, 90.7146157431864, 94.70395779819081, -1, 26, 1, 1, 0, 0, 0, 0]
[0, 5, 33, 49.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 5, 34, 48.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 5, 35, 46.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 5, 36, 45.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 5, 37, 43.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 5, 38, 42.0, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 5, 39, 40.5, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 5, 40, 38.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 5, 41, 36.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 5, 42, 33.5, 90.7146157431864, 94.70395779819081, -1, 17, 1, 1, 0, 0, 0, 0]
[0, 5, 43, 31.0, 82.71763746124408, 91.22282484984174, -1, 17, 1, 2, 0, 0, 0, 0]
[0, 5, 44, 28.5, 90.7146157431864, 94.70395779819081, -1, 8, 1, 1, 0, 0, 0, 0]
[0, 5, 45, 26.0, 82.71763746124408, 91.22282484984174, -1, 8, 1, 2, 0, 0, 0, 0]
[0, 5, 46, 23.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 5, 47, 21.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 5, 48, 18.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 5, 49, 16.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 5, 50, 13.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 5, 51, 11.0, 82.71763746124408, 91.22282484984174, -20, 8, 1, 2, 0, 0, 0, 0]
[0, 5, 52, 8.5, 90.7146157431864, 94.70395779819081, -20, 8, 1, 1, 0, 0, 0, 0]
[0, 6, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 6, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 6, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 6, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 6, 5, 91.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 6, 6, 90.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 6, 7, 88.5, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 6, 8, 87.0, 82.15683345296888, 77.52449399906664, -1, 35, 1, 1, 2, 0, 0, 0]
[0, 6, 9, 85.5, 82.15683345296888, 77.52449399906664, -1, 35, 2, 1, 2, 0, 0, 0]
[0, 6, 10, 84.0, 73.23121821159823, 73.23121821159823, -1, 35, 1, 2, 2, 0, 0, 0]
[0, 6, 11, 82.5, 64.5042780503158, 70.0035713374682, -1, 35, 1, 3, 2, 0, 0, 0]
[0, 6, 12, 81.0, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 6, 13, 79.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 6, 14, 78.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 6, 15, 76.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 6, 16, 75.0, 27.19739166184043, 60.81521656656117, 5, 33, 1, 7, 3, 0, 0, 0]
[0, 6, 17, 73.5, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 6, 18, 72.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 6, 19, 70.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 6, 20, 69.0, 0, 54.39478332368086, 5, 21, 1, 9, 5, 1, 0, 0]
[0, 7, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 7, 2, 96.0, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 7, 3, 94.5, 82.15683345296888, 77.52449399906664, -1, 35, 0, 1, 2, 0, 0, 0]
[0, 7, 4, 93.0, 73.23121821159823, 73.23121821159823, -1, 35, 1, 2, 2, 0, 0, 0]
[0, 7, 5, 91.5, 70.0035713374682, 64.5042780503158, -1, 35, 0, 2, 3, 0, 0, 0]
[0, 7, 6, 90.0, 73.23121821159823, 73.23121821159823, -1, 32, 1, 2, 2, 0, 0, 0]
[0, 7, 7, 88.5, 70.0035713374682, 64.5042780503158, -1, 35, 0, 2, 3, 0, 0, 0]
[0, 7, 8, 87.0, 73.23121821159823, 73.23121821159823, -1, 32, 1, 2, 2, 0, 0, 0]
[0, 7, 9, 85.5, 73.23121821159823, 73.23121821159823, -1, 35, 2, 2, 2, 0, 0, 0]
